template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts
T_0126,E000000122,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[2,0],[4,-1]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,15,23,"(-2, 1)",bridge,bridge_fork,three-axis,fdf0f8333e494938c802509c7d97a7849a5fc8d4,1,1,23,15,"{""1"":2,""3"":13}",2,0,9,-1,0.14285714285714285,"-2.17e-15,-5.87e-16,-4.143e-16,0,2.922e-16,8e-16,1.326,1.326","{""adversarial"":1}"
T_0127,E000000123,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[2,0],[4,-2]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-2, 0)",rail,rail_ladder,three-axis,71cd6a54f8c223eb01e59f6b43c42fa500177e6f,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0128,E000000124,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[2,0],[4,-2]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,15,23,"(-2, 0)",rail,rail,three-axis,489959def5cc1081c4b5bdcdc1ab92ae7940fb5c,1,1,23,15,"{""1"":2,""3"":13}",2,0,9,-1,0.14285714285714285,"-2.17e-15,-5.87e-16,-4.143e-16,0,2.922e-16,8e-16,1.326,1.326","{""adversarial"":1}"
T_0129,E000000125,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-1,2],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-3, 1)",kink,kink_bridge,three-axis,3ccca759b99c0c2753ea4d12ce102f14f5fc979a,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0130,E000000126,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-3],[-1,-2],[-1,1]],[[-1,-2],[-1,1],[-1,3]],[[-1,1],[-1,3],[-1,4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,18,28,"(-3, 1)",kink,kink_bridge,three-axis,e4aa565f95c0d31cda34691643e6d4f84a975a9a,1,1,28,18,"{""1"":2,""3"":16}",2,0,10,-1,0.11764705882352941,"-9.615e-16,-8.952e-16,-5.678e-16,0,1.464e-16,1.081e-15,2.751e-15,1.326","{""adversarial"":1}"
T_0131,E000000127,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[2,0],[3,-3]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-3, 1)",kink,kink_bridge,three-axis,9e3b416e62e5a6f9a6037f9f9528dda78296b0f9,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0132,E000000128,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[2,0],[3,-3]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,15,23,"(-3, 1)",kink,kink_bridge,three-axis,c84ec6e16cbf1683a0ddc23fc304829acce0aad2,1,1,23,15,"{""1"":2,""3"":13}",2,0,9,-1,0.14285714285714285,"-2.17e-15,-5.87e-16,-4.143e-16,0,2.922e-16,8e-16,1.326,1.326","{""adversarial"":1}"
T_0133,E000000129,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[2,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-3, 0)",rail,rail_ladder,three-axis,4b7089e4dccae9814939b2a8bcae3eb90bc3dad3,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0134,E000000130,proto,11,9,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[2,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-3,2],[-2,1],[1,-2]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[-2,1],[1,-2],[3,-4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[3,-4],[4,-5]],[[1,-1],[2,-1],[3,-1]]]",10,0,21,30,"(-3, 0)",rail,rail,three-axis,118b620ed702ccc3a1ac5efed6531231307a1a96,1,1,30,21,"{""1"":2,""3"":19}",2,0,11,-1,0.1380952380952381,"-2.681e-15,-1.456e-15,-1.174e-15,-7.119e-17,1.184e-46,8.71e-16,0.85,1.326","{""adversarial"":1}"
T_0135,E000000131,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[2,0],[4,-3]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-3, 1)",kink,kink_bridge,three-axis,96f0105db7a6ff61be42c6c062f742b94f0590f3,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0136,E000000132,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[2,0],[4,-3]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,0,18,26,"(-3, 1)",kink,kink_bridge,three-axis,1adb29ab7d8c57a9ba130606f9785ee99a8ed50d,1,1,26,18,"{""1"":2,""3"":16}",2,0,10,-1,0.13071895424836602,"-1.483e-15,-8.897e-16,0,1.817e-16,5.753e-16,1.24e-15,1.326,1.326","{""adversarial"":1}"
T_0137,E000000133,exact,4,2,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-2,2],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[-2,-3],[-2,1]],[[-2,1],[-2,3]],[[1,-1],[3,-1]]]",10,0,6,8,"(-4, 2)",kink,kink_bridge,three-axis,9ae9a110793b4f35e7d6b8663e258f974fb1e67e,1,1,8,6,"{""1"":2,""2"":4}",2,4,4,1,0.13333333333333333,"0,0,3.925e-17,3.925e-17,1,1,3,3","{""adversarial"":1}"
T_0138,E000000134,proto,9,7,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-2,2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,-3],[-2,-2],[-2,1]],[[-2,-2],[-2,1],[-2,3]],[[-2,1],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",9,0,17,25,"(-4, 2)",kink,kink_bridge,three-axis,262a4ce5d942356e70730da554897e17b89bbd8c,1,1,25,17,"{""1"":2,""3"":15}",2,0,9,-1,0.1323529411764706,"-7.697e-16,0,4.839e-17,7.741e-16,1.031e-15,1.234e-15,1.326,1.326","{""adversarial"":1}"
T_0139,E000000135,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[2,0],[3,-4]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-4, 1)",kink,kink_bridge,three-axis,36fbb45aed1ab5fc1df168f9204293f3b368e690,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0140,E000000136,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[2,0],[3,-4]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-2,1],[1,-2],[2,-3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[4,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,17,26,"(-4, 1)",kink,kink_bridge,three-axis,cc6a6fbd1e8cb9a261eba9fbbbfab2e11fdcd59d,1,1,26,17,"{""1"":2,""3"":15}",2,0,10,-1,0.125,"-1.974e-15,-5.359e-16,-1.142e-16,0,5.723e-16,2.047e-15,0.7639,1.326","{""adversarial"":1}"
T_0141,E000000137,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-3,2],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-5, 2)",kink,kink_bridge,three-axis,8ee6b95a60d799f426910ef35e1370bd60d18e22,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0142,E000000138,proto,9,7,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-2,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-4,3],[-2,1],[1,-2]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[1,-2],[2,-3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",9,0,17,25,"(-5, 2)",kink,kink_bridge,three-axis,e058a5d35d3b21856259e13d59b0a17f60ff5fbc,1,1,25,17,"{""1"":2,""3"":15}",2,0,9,-1,0.1323529411764706,"-4.207e-16,-1.081e-16,0,6.747e-16,1.221e-15,1.908e-15,1.326,1.326","{""adversarial"":1}"
T_0143,E000000139,exact,4,2,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,-4],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[0,-5],[0,-3]],[[0,-3],[0,1]],[[1,-1],[3,-1]]]",10,0,6,8,"(-6, 2)",kink,kink_bridge,three-axis,f74148fc54c473aada76c676e74732699b8159a8,1,1,8,6,"{""1"":2,""2"":4}",2,4,4,1,0.13333333333333333,"0,0,3.925e-17,3.925e-17,1,1,3,3","{""adversarial"":1}"
T_0144,E000000140,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[0,-4],[2,0]]","[[[-4,0]],[[3,0]],[[0,-5],[0,-3]],[[0,-3],[0,1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,14,22,"(-6, 2)",kink,kink_bridge,three-axis,46ecabeb16f4368335c81493d0d672861ef0e1fa,1,1,22,14,"{""1"":2,""2"":2,""3"":10}",2,2,9,-1,0.13186813186813187,"-2.449e-15,-1.901e-15,-7.738e-16,-3.291e-16,0,3.02e-16,0.5188,1.326","{""adversarial"":1}"
T_0145,E000000141,exact,4,2,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-4,2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-3,1]],[[-3,-1],[1,-1]],[[-3,1],[1,-3]],[[1,-1],[3,-1]]]",10,0,6,8,"(-6, 2)",kink,kink_bridge,three-axis,d2b4f2ae5f43dc01954903ca39f3cb8d6e37e0be,1,1,8,6,"{""1"":2,""2"":4}",2,4,4,1,0.13333333333333333,"0,0,3.925e-17,3.925e-17,1,1,3,3","{""adversarial"":1}"
T_0146,E000000142,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-4,2],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-3,1]],[[-3,1],[1,-3]],[[-5,-1],[-4,-1],[-3,-1]],[[-4,-1],[-3,-1],[1,-1]],[[-3,-1],[1,-1],[2,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,14,22,"(-6, 2)",kink,kink_bridge,three-axis,25c53ab3294246c98d9279e129b490e263dc1335,1,1,22,14,"{""1"":2,""2"":2,""3"":10}",2,2,9,-1,0.13186813186813187,"-6.811e-16,-2.762e-16,0,4.185e-16,5.852e-16,1.066e-15,0.5188,1.326","{""adversarial"":1}"
T_0147,E000000143,exact,6,4,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-2,1],[0,-3]]","[[[-5,0]],[[2,0]],[[-2,-4],[-2,-3]],[[-2,-3],[-2,2]],[[-2,2],[-2,3]],[[0,-5],[0,-4]],[[0,-4],[0,1]],[[0,1],[0,2]]]",11,0,8,10,"(-4, 2)",kink,kink_bridge,three-axis,542f4a869655963894a434881634200f5257d9c0,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"0,0,5.045e-17,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}"
T_0148,E000000144,proto,12,10,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-2,1],[0,-3]]","[[[-5,0]],[[2,0]],[[0,-5],[0,-4]],[[0,-4],[0,1]],[[0,1],[0,2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,2],[-4,1],[-1,-2]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-4,-1],[-3,-1],[1,-1]],[[-4,1],[-1,-2],[1,-4]],[[-4,2],[-3,1],[1,-3]],[[-4,3],[-3,2],[1,-2]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-3,2],[1,-2],[2,-3]],[[-2,-2],[-2,2],[-2,3]],[[-2,2],[-2,3],[-2,4]],[[-1,-2],[1,-4],[2,-5]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",10,1,22,33,"(-4, 2)",kink,kink_bridge,three-axis,f711ef790a415ef632e34f1a1be2fe3035c5e63f,1,1,33,22,"{""1"":2,""2"":3,""3"":17}",2,3,12,-1,0.09090909090909091,"-1.497e-15,-9.787e-16,-1.154e-16,-1.94e-17,4.223e-16,6.18e-16,1.375e-15,2.216e-15","{""adversarial"":1}"
T_0149,E000000145,exact,6,4,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,0],[1,0],[2,-1]]",[],"[[-2,1],[1,-3]]","[[[-5,0]],[[2,0]],[[-4,2],[-3,1]],[[-3,1],[2,-4]],[[-2,-4],[-2,-3]],[[-2,-3],[-2,2]],[[-2,2],[-2,3]],[[2,-4],[3,-5]]]",11,0,8,10,"(-4, 1)",kink,kink_bridge,three-axis,d8851219d90fb08fec3a378ea2404f7b39a919f4,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"-4.426e-16,0,0,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}"
T_0150,E000000146,proto,11,9,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-2,1],[1,-3]]","[[[-5,0]],[[2,0]],[[-4,2],[-3,1]],[[-3,1],[2,-4]],[[2,-4],[3,-5]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,4],[-4,3],[-3,2]],[[-4,-1],[-3,-1],[1,-1]],[[-4,3],[-3,2],[1,-2]],[[-3,-1],[1,-1],[2,-1]],[[-3,2],[1,-2],[2,-3]],[[-2,-2],[-2,2],[-2,3]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",10,1,19,28,"(-4, 1)",kink,kink_bridge,three-axis,95df5f1ae972413d2e7c26fc90750d4b2ef0328c,1,1,28,19,"{""1"":2,""2"":3,""3"":14}",2,3,11,-1,0.10526315789473684,"-1.308e-15,-1.093e-15,-1.531e-16,2.497e-16,3.907e-16,9.371e-16,1.125e-15,0.5858","{""adversarial"":1}"
T_0151,E000000147,exact,5,3,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-1,-2],[0,1]]","[[[-5,0]],[[2,0]],[[-3,-1],[1,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-1],[3,-1]]]",11,0,7,9,"(-4, 1)",kink,kink_bridge,three-axis,1b96d4b4f3a9a26a9442a1640f2cafe5fac32c25,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.426e-16,0,0,3.925e-17,0.5858,1,2,3","{""adversarial"":1}"
T_0152,E000000148,proto,14,12,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-2],[0,1]]","[[[-5,0]],[[2,0]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[-6,3],[-5,2],[-4,1]],[[-5,-2],[-4,-2],[-3,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,2],[-4,1],[0,-3]],[[-5,3],[-4,2],[-3,1]],[[-4,-2],[-3,-2],[1,-2]],[[-4,-1],[-3,-1],[1,-1]],[[-4,1],[0,-3],[1,-4]],[[-4,2],[-3,1],[1,-3]],[[-3,-2],[1,-2],[2,-2]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-5],[-1,-4],[-1,-3]],[[-1,-4],[-1,-3],[-1,1]],[[-1,-3],[-1,1],[-1,2]],[[-1,1],[-1,2],[-1,3]],[[0,-3],[1,-4],[2,-5]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-2],[3,-2]],[[1,-1],[2,-1],[3,-1]]]",11,1,26,38,"(-4, 1)",kink,kink_bridge,three-axis,aa31370424a3ad66836990b90d1a6b6dc1d718e6,1,1,38,26,"{""1"":2,""2"":3,""3"":21}",2,3,14,-1,0.10153846153846154,"-1.632e-15,-1.103e-15,-8.161e-16,-4.131e-16,-1.383e-16,4.681e-17,4.612e-16,9.215e-16","{""adversarial"":1}"
T_0153,E000000149,exact,6,4,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[-3,1]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-5,3],[-4,2]],[[-4,-1],[1,-1]],[[-4,2],[1,-3]],[[1,-3],[2,-4]],[[1,-1],[2,-1]]]",10,0,8,10,"(-2, 0)",rail,rail_ladder,three-axis,1f33cafccfc1c80fabc7cff89155f844ff8c7b3e,1,1,10,8,"{""1"":2,""2"":6}",2,6,6,9,0.14285714285714285,"-6.906e-16,0,0,5.045e-17,0.5858,0.5858,2,2","{""adversarial"":1}"
T_0154,E000000150,proto,12,10,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[-3,1]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]],[[-7,3],[-6,2],[-5,1]],[[-6,2],[-5,1],[-1,-3]],[[-6,4],[-5,3],[-4,2]],[[-5,1],[-1,-3],[0,-4]],[[-5,3],[-4,2],[0,-2]],[[-4,2],[0,-2],[1,-3]],[[-3,-4],[-3,-3],[-3,-2]],[[-3,-3],[-3,-2],[-3,2]],[[-3,-2],[-3,2],[-3,3]],[[-3,2],[-3,3],[-3,4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[-1,-3],[0,-4],[1,-5]],[[0,-2],[1,-3],[2,-4]]]",10,0,21,30,"(-2, 0)",rail,rail_ladder,three-axis,a7ac02caa9fc376bfb371457af3f4251ad1bc3bf,1,1,30,21,"{""1"":2,""2"":3,""3"":16}",2,3,12,-1,0.10476190476190476,"-1.414e-15,-1.1e-15,0,2.215e-16,5.455e-16,8.84e-16,2.139e-15,0.5858","{""adversarial"":1}"
T_0155,E000000151,exact,4,2,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[1,-2],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[-2,-1],[3,-1]],[[3,-1],[4,-1]]]",9,0,5,6,"(-1, 0)",adjacent,adjacent,three-axis,2f818bee1fbce5413f3b838ed8a61ca8b7ecd9cd,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
