template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts,source_span,source_entropy,generality_index,channel_label,integer_fingerprint,abstract_incidence_signature,abstract_signature_exact,incidence_cell_count,incidence_edge_count,cell_color_histogram,d6_stabilizer_order,d6_orbit_size,burnside_fixed_fraction,embedding_cell_count,a2_dimension,a2_convex_area,a2_convex_deficit,a2_support_signature,a2_coxeter_diameter,axis_line_arrangement,boundary_slope_partition,hex_components,hex_holes,hex_euler_characteristic,boundary_edge_count,manifold_label,conway_embedding_signature
T_0265,E000000268,proto,5,3,0,"[[-2,1],[-2,4],[-1,1],[-1,4],[1,-1],[2,-2]]",[],"[[-3,1],[0,4]]","[[[-6,1],[-5,1],[-4,1]],[[-5,4],[-4,4],[-3,4]],[[0,0],[3,-3],[4,-4]],[[0,1],[1,1],[2,1]],[[1,4],[2,4],[3,4]]]",6,0,5,15,"(-6, 3)",kink,kink_bridge,three-axis,0976f0ed5e6a75bfc07e6a04ae9bbc8e3d84287f,1,1,15,5,"{""3"":5}",0,0,5,243,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-2.249e-17,4.666e-16,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(5, 3, 5, 15, 0, 0, 5, 1)",e57d494f95b7928bfe26adceb0e2080f7352f5f2,1,23,5,"{""A"":6,""M"":2,""O"":15}",1,12,0.08333333333333333,23,2,83,60,"(12, 10, 8)",12,"((9, 9, 1, 1, 1, 1, 1), (7, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1), (3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1))","(22, 22, 18, 18, 7, 7)",2,0,2,94,disconnected,"(2, 2, 0, 60, '(12, 10, 8)', (22, 22, 18, 18, 7, 7), ((9, 9, 1, 1, 1, 1, 1), (7, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1), (3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1)))"
T_0273,E000000276,proto,5,3,0,"[[-2,2],[-2,3],[-2,4],[-1,1],[-1,4]]",[],"[[-3,4],[-1,3]]","[[[-6,4],[-5,4],[-4,4]],[[-2,-1],[-2,0],[-2,1]],[[-2,5],[-2,6],[-2,7]],[[-1,2],[-1,5],[-1,6]],[[0,4],[1,4],[2,4]]]",5,0,5,15,"(-2, 1)",bridge,bridge_fork,three-axis,3acbf1cec4e31cd3ebc6c654d8faaf0dea5b3ef8,1,1,15,5,"{""3"":5}",0,0,5,243,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(5, 3, 5, 15, 0, 0, 5, 1)",5da79c7c03d45b8262686a35b870441c8bdf630e,1,22,5,"{""A"":5,""M"":2,""O"":15}",1,12,0.08333333333333333,22,2,65,43,"(9, 8, 8)",9,"((9, 6, 1, 1, 1, 1, 1, 1, 1), (9, 2, 2, 2, 2, 2, 1, 1, 1), (3, 3, 3, 3, 2, 2, 2, 2, 1, 1))","(14, 14, 9, 9, 9, 9)",1,0,1,64,disk,"(2, 1, 0, 43, '(9, 8, 8)', (14, 14, 9, 9, 9, 9), ((9, 6, 1, 1, 1, 1, 1, 1, 1), (9, 2, 2, 2, 2, 2, 1, 1, 1), (3, 3, 3, 3, 2, 2, 2, 2, 1, 1)))"
T_0274,E000000277,proto,5,3,0,"[[-2,2],[-2,3],[-2,4],[-1,1],[-1,4]]",[],"[[-1,2],[0,4]]","[[[-5,4],[-4,4],[-3,4]],[[-2,-1],[-2,0],[-2,1]],[[-2,5],[-2,6],[-2,7]],[[-1,3],[-1,5],[-1,6]],[[1,4],[2,4],[3,4]]]",5,0,5,15,"(-3, 1)",kink,kink_bridge,three-axis,1b02b9f18d945aecd14cf1dda1093af235c232fd,1,1,15,5,"{""3"":5}",0,0,5,243,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(5, 3, 5, 15, 0, 0, 5, 1)",5da79c7c03d45b8262686a35b870441c8bdf630e,1,22,5,"{""A"":5,""M"":2,""O"":15}",1,12,0.08333333333333333,22,2,69,47,"(10, 8, 8)",10,"((9, 6, 1, 1, 1, 1, 1, 1, 1), (9, 2, 2, 2, 2, 2, 1, 1, 1), (3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1))","(14, 14, 9, 9, 9, 9)",1,0,1,64,disk,"(2, 1, 0, 47, '(10, 8, 8)', (14, 14, 9, 9, 9, 9), ((9, 6, 1, 1, 1, 1, 1, 1, 1), (9, 2, 2, 2, 2, 2, 1, 1, 1), (3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1)))"
T_0277,E000000280,proto,5,3,0,"[[-2,2],[-2,3],[-2,4],[-1,1],[2,-2]]",[],"[[-3,2],[-1,2]]","[[[-6,2],[-5,2],[-4,2]],[[-2,-1],[-2,0],[-2,1]],[[-2,5],[-2,6],[-2,7]],[[0,0],[1,-1],[3,-3]],[[0,2],[1,2],[2,2]]]",5,0,5,15,"(-2, 0)",rail,rail_ladder,three-axis,684e39235370e66203e7bd016a1b8371785f09ae,1,1,15,5,"{""3"":5}",0,0,5,243,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,5.551e-17,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(5, 3, 5, 15, 0, 0, 5, 1)",5da79c7c03d45b8262686a35b870441c8bdf630e,1,22,5,"{""A"":5,""M"":2,""O"":15}",1,12,0.08333333333333333,22,2,80,58,"(10, 9, 9)",10,"((9, 2, 2, 2, 2, 1, 1, 1, 1, 1), (9, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1), (6, 2, 2, 2, 2, 2, 2, 2, 1, 1))","(15, 15, 13, 13, 13, 13)",1,0,1,82,disk,"(2, 1, 0, 58, '(10, 9, 9)', (15, 15, 13, 13, 13, 13), ((9, 2, 2, 2, 2, 1, 1, 1, 1, 1), (9, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1), (6, 2, 2, 2, 2, 2, 2, 2, 1, 1)))"
T_0284,E000000287,proto,5,3,0,"[[-2,2],[-2,3],[-2,4],[-1,1],[-1,4]]",[],"[[-1,3],[0,4]]","[[[-5,4],[-4,4],[-3,4]],[[-2,-1],[-2,0],[-2,1]],[[-2,5],[-2,6],[-2,7]],[[-1,2],[-1,5],[-1,6]],[[1,4],[2,4],[3,4]]]",5,0,5,15,"(-2, 1)",bridge,bridge_fork,three-axis,403346cfe7436b0431cce0b58f519904a9acd918,1,1,15,5,"{""3"":5}",0,0,5,243,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(5, 3, 5, 15, 0, 0, 5, 1)",5da79c7c03d45b8262686a35b870441c8bdf630e,1,22,5,"{""A"":5,""M"":2,""O"":15}",1,12,0.08333333333333333,22,2,69,47,"(10, 8, 8)",10,"((9, 6, 1, 1, 1, 1, 1, 1, 1), (9, 2, 2, 2, 2, 2, 1, 1, 1), (3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1))","(14, 14, 9, 9, 9, 9)",1,0,1,64,disk,"(2, 1, 0, 47, '(10, 8, 8)', (14, 14, 9, 9, 9, 9), ((9, 6, 1, 1, 1, 1, 1, 1, 1), (9, 2, 2, 2, 2, 2, 1, 1, 1), (3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1)))"
T_0010,E000000006,proto,4,2,0,"[[-2,2],[-1,1],[-1,2]]","[[2,-2]]","[[-3,2],[-1,0]]","[[[-6,2],[-5,2],[-4,2]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,3],[-1,4],[-1,5]],[[0,2],[1,2],[2,2]]]",3,1,4,12,"(-2, 0)",rail,rail_ladder,three-axis,ed1aa8e5f8f3a6e303b5e8b58230190529532431,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3,3","{""opening"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",7b289bc5b554757f8da6f8cac7003e60e9df1e60,1,18,4,"{""A"":3,""D"":1,""M"":2,""O"":12}",1,12,0.08333333333333333,18,2,60,42,"(8, 8, 8)",8,"((9, 2, 1, 1, 1, 1, 1, 1, 1), (9, 2, 1, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 2, 2, 1))","(16, 16, 10, 10, 10, 10)",2,0,2,72,disconnected,"(2, 2, 0, 42, '(8, 8, 8)', (16, 16, 10, 10, 10, 10), ((9, 2, 1, 1, 1, 1, 1, 1, 1), (9, 2, 1, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 2, 2, 1)))"
T_0012,E000000008,proto,4,2,0,"[[-1,1],[-1,2],[0,-1]]",[],"[[-2,1],[-1,0]]","[[[-5,4],[-4,3],[-3,2]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,3],[-1,4],[-1,5]],[[1,-2],[2,-3],[3,-4]]]",3,0,4,12,"(-1, 0)",adjacent,adjacent,three-axis,df1aa4fedae58a6734ce3a6fb4217aab637c5349,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3,3","{""opening"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",1a890b08f0c646e2f311b3703d42b181b368309f,1,17,4,"{""A"":3,""M"":2,""O"":12}",1,12,0.08333333333333333,17,2,65,48,"(9, 8, 8)",9,"((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 2, 1, 1, 1))","(15, 15, 9, 9, 9, 9)",1,0,1,66,disk,"(2, 1, 0, 48, '(9, 8, 8)', (15, 15, 9, 9, 9, 9), ((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 2, 1, 1, 1)))"
T_0015,E000000011,proto,4,2,0,"[[-1,1],[-1,2],[0,0]]","[[1,-1]]","[[-1,0],[1,0]]","[[[-4,0],[-3,0],[-2,0]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,3],[-1,4],[-1,5]],[[2,0],[3,0],[4,0]]]",3,1,4,12,"(-2, 0)",rail,rail_ladder,three-axis,1789734f7563836a3f84667dcb0af3fbacf09305,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3,3","{""opening"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",7b289bc5b554757f8da6f8cac7003e60e9df1e60,1,18,4,"{""A"":3,""D"":1,""M"":2,""O"":12}",1,12,0.08333333333333333,18,2,60,42,"(8, 8, 8)",8,"((9, 2, 1, 1, 1, 1, 1, 1, 1), (9, 2, 1, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 2, 2, 1))","(15, 15, 10, 10, 9, 9)",1,0,1,68,disk,"(2, 1, 0, 42, '(8, 8, 8)', (15, 15, 10, 10, 9, 9), ((9, 2, 1, 1, 1, 1, 1, 1, 1), (9, 2, 1, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 2, 2, 1)))"
T_0016,E000000012,proto,4,2,0,"[[-1,1],[-1,2],[0,-1]]",[],"[[-1,0],[1,-2]]","[[[-4,3],[-3,2],[-2,1]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,3],[-1,4],[-1,5]],[[2,-3],[3,-4],[4,-5]]]",3,0,4,12,"(-2, 0)",rail,rail_ladder,three-axis,d9b9ac925219c62b005fa391332fb1333bd3ef7c,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3,3","{""opening"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",1a890b08f0c646e2f311b3703d42b181b368309f,1,17,4,"{""A"":3,""M"":2,""O"":12}",1,12,0.08333333333333333,17,2,69,52,"(10, 8, 8)",10,"((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1))","(15, 15, 9, 9, 9, 9)",1,0,1,66,disk,"(2, 1, 0, 52, '(10, 8, 8)', (15, 15, 9, 9, 9, 9), ((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1)))"
T_0018,E000000014,proto,4,2,0,"[[-1,1],[-1,2],[0,0]]","[[1,-1]]","[[-2,0],[-1,0]]","[[[-5,0],[-4,0],[-3,0]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,3],[-1,4],[-1,5]],[[1,0],[2,0],[3,0]]]",3,1,4,12,"(-1, 0)",adjacent,adjacent,three-axis,38bfbb414b5e0abf56930743cb5f93b0da16c386,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,3,3,3,3","{""opening"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",7b289bc5b554757f8da6f8cac7003e60e9df1e60,1,18,4,"{""A"":3,""D"":1,""M"":2,""O"":12}",1,12,0.08333333333333333,18,2,65,47,"(9, 8, 8)",9,"((9, 2, 1, 1, 1, 1, 1, 1, 1), (9, 2, 1, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 2, 1, 1, 1))","(15, 15, 10, 10, 9, 9)",1,0,1,68,disk,"(2, 1, 0, 47, '(9, 8, 8)', (15, 15, 10, 10, 9, 9), ((9, 2, 1, 1, 1, 1, 1, 1, 1), (9, 2, 1, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 2, 1, 1, 1)))"
T_0031,E000000027,proto,4,2,0,"[[-1,0],[0,0],[1,0]]",[],"[[-1,1],[1,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-4,4],[-3,3],[-2,2]],[[2,-2],[3,-3],[4,-4]],[[2,0],[3,0],[4,0]]]",3,0,4,12,"(-2, 0)",rail,rail_ladder,three-axis,f87f3c2f097d9e42fc807497d085350822ffcf8b,1,2,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,1.665e-16,1.665e-16,3,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 2)",1a890b08f0c646e2f311b3703d42b181b368309f,1,17,4,"{""A"":3,""M"":2,""O"":12}",2,6,0.16666666666666666,17,2,61,44,"(8, 8, 8)",8,"((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 2, 2, 1))","(15, 15, 9, 9, 9, 9)",1,0,1,66,disk,"(2, 1, 0, 44, '(8, 8, 8)', (15, 15, 9, 9, 9, 9), ((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 2, 2, 1)))"
T_0038,E000000039,proto,4,2,0,"[[-1,0],[0,0],[1,0]]",[],"[[1,-1],[2,-2]]","[[[-4,0],[-3,0],[-2,0]],[[-3,3],[-2,2],[-1,1]],[[2,0],[3,0],[4,0]],[[3,-3],[4,-4],[5,-5]]]",3,0,4,12,"(-1, 0)",adjacent,adjacent,three-axis,0b141bb1cde2b1cf857ae56c43a2f0b3f4da2e52,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,1.665e-16,3,3,3,3","{""selfplay"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",1a890b08f0c646e2f311b3703d42b181b368309f,1,17,4,"{""A"":3,""M"":2,""O"":12}",1,12,0.08333333333333333,17,2,65,48,"(9, 8, 8)",9,"((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 2, 1, 1, 1))","(15, 15, 9, 9, 9, 9)",1,0,1,66,disk,"(2, 1, 0, 48, '(9, 8, 8)', (15, 15, 9, 9, 9, 9), ((9, 1, 1, 1, 1, 1, 1, 1, 1), (9, 1, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 2, 2, 1, 1, 1)))"
T_0041,E000000042,exact,4,2,1,"[[-3,0],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[1,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[-2,-1]],[[3,-1],[4,-1]]]",8,0,4,6,"(-2, 1)",bridge,bridge_fork,three-axis,07e1abf7ff16799f352cbf34c49967c89e72eb3a,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",1fac1747a7bc50949e5ba89fa9e7d7d082304783,1,16,4,"{""A"":8,""M"":2,""O"":6}",1,12,0.08333333333333333,16,2,16,0,"(8, 7, 1)",8,"((8, 8), (2, 2, 2, 2, 2, 2, 2, 2), (2, 2, 2, 2, 2, 2, 2, 1, 1))","(9, 9, 8, 8, 2, 2)",1,0,1,38,disk,"(2, 1, 0, 0, '(8, 7, 1)', (9, 9, 8, 8, 2, 2), ((8, 8), (2, 2, 2, 2, 2, 2, 2, 2), (2, 2, 2, 2, 2, 2, 2, 1, 1)))"
T_0043,E000000044,exact,4,2,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,0],[0,0],[1,0]]",[],"[[-2,1],[2,0]]","[[[-4,0]],[[3,0]],[[-2,-4],[-2,-3]],[[-2,2],[-2,3]]]",7,0,4,6,"(-4, 1)",kink,kink_bridge,three-axis,42b4db00a6063bd389300fe415e247293383e610,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",0f7d875e0d20d517980b978dff22830b0f920afb,1,15,4,"{""A"":7,""M"":2,""O"":6}",1,12,0.08333333333333333,15,2,55,40,"(9, 7, 7)",9,"((8, 1, 1, 1, 1, 1, 1, 1), (8, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 1, 1, 1, 1, 1))","(13, 13, 8, 8, 8, 8)",1,0,1,58,disk,"(2, 1, 0, 40, '(9, 7, 7)', (13, 13, 8, 8, 8, 8), ((8, 1, 1, 1, 1, 1, 1, 1), (8, 1, 1, 1, 1, 1, 1, 1), (2, 2, 2, 2, 2, 1, 1, 1, 1, 1)))"
T_0045,E000000046,exact,4,2,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1]],[[1,-1],[2,-1]]]",8,0,4,6,"(-6, 1)",kink,kink_bridge,three-axis,b9436b81463e58f0940c001345b6bead6f6ab61e,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",1fac1747a7bc50949e5ba89fa9e7d7d082304783,1,16,4,"{""A"":8,""M"":2,""O"":6}",1,12,0.08333333333333333,16,2,18,2,"(9, 8, 1)",9,"((8, 8), (2, 2, 2, 2, 2, 2, 2, 1, 1), (2, 2, 2, 2, 2, 2, 1, 1, 1, 1))","(10, 10, 9, 9, 2, 2)",1,0,1,42,disk,"(2, 1, 0, 2, '(9, 8, 1)', (10, 10, 9, 9, 2, 2), ((8, 8), (2, 2, 2, 2, 2, 2, 2, 1, 1), (2, 2, 2, 2, 2, 2, 1, 1, 1, 1)))"
T_0059,E000000060,exact,4,2,1,"[[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-3,-1],[1,-1]]","[[[-4,-1]],[[3,-1]],[[-4,0],[-3,0]],[[2,0],[3,0]]]",8,0,4,6,"(-4, 0)",rail,rail_ladder,three-axis,962f5621e145e024d7303119e00703d5e399804c,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",1fac1747a7bc50949e5ba89fa9e7d7d082304783,1,16,4,"{""A"":8,""M"":2,""O"":6}",1,12,0.08333333333333333,16,2,16,0,"(8, 7, 1)",8,"((8, 8), (2, 2, 2, 2, 2, 2, 2, 2), (2, 2, 2, 2, 2, 2, 2, 1, 1))","(9, 9, 8, 8, 2, 2)",1,0,1,38,disk,"(2, 1, 0, 0, '(8, 7, 1)', (9, 9, 8, 8, 2, 2), ((8, 8), (2, 2, 2, 2, 2, 2, 2, 2), (2, 2, 2, 2, 2, 2, 2, 1, 1)))"
T_0073,E000000074,exact,4,2,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-1,-2],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[3,-1],[4,-1]]]",9,0,4,6,"(-3, 1)",kink,kink_bridge,three-axis,2cd58f030b69428c75c610bfeb0c705648069fad,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",7799baba11b1ea740a3f2fe985e255612dbfd123,1,17,4,"{""A"":9,""M"":2,""O"":6}",1,12,0.08333333333333333,17,2,26,9,"(9, 8, 2)",9,"((8, 8, 1), (3, 2, 2, 2, 2, 2, 2, 1, 1), (3, 2, 2, 2, 2, 2, 1, 1, 1, 1))","(10, 10, 9, 9, 3, 3)",1,0,1,44,disk,"(2, 1, 0, 9, '(9, 8, 2)', (10, 10, 9, 9, 3, 3), ((8, 8, 1), (3, 2, 2, 2, 2, 2, 2, 1, 1), (3, 2, 2, 2, 2, 2, 1, 1, 1, 1)))"
T_0077,E000000078,exact,4,2,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,0],[0,0],[1,0]]",[],"[[-2,1],[-1,-2]]","[[[-5,0]],[[2,0]],[[-2,-4],[-2,-3]],[[-2,2],[-2,3]]]",8,0,4,6,"(-3, 1)",kink,kink_bridge,three-axis,77862f98faf41c55ca744b4005d197021e23c0be,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",1fac1747a7bc50949e5ba89fa9e7d7d082304783,1,16,4,"{""A"":8,""M"":2,""O"":6}",1,12,0.08333333333333333,16,2,52,36,"(8, 7, 7)",8,"((8, 2, 1, 1, 1, 1, 1, 1), (8, 2, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 1, 1, 1))","(13, 13, 9, 9, 8, 8)",1,0,1,60,disk,"(2, 1, 0, 36, '(8, 7, 7)', (13, 13, 9, 9, 8, 8), ((8, 2, 1, 1, 1, 1, 1, 1), (8, 2, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 1, 1, 1)))"
T_0097,E000000098,exact,4,2,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[2,-4],[2,0]]","[[[-4,0]],[[3,0]],[[1,-3],[3,-5]],[[1,-1],[3,-1]]]",10,0,4,6,"(-4, 0)",rail,rail_ladder,three-axis,1c5b3c3848230a598afd52df878b69d5b0a967b3,1,1,6,4,"{""1"":2,""2"":2}",2,2,4,4,0.0,"0,0,0,0,2,2","{""adversarial"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 6, 2, 2, 0, 1)",4806e29fbce1601196b4b5f792d3ca127e704ea5,1,18,4,"{""A"":10,""M"":2,""O"":6}",1,12,0.08333333333333333,18,2,33,15,"(7, 7, 5)",7,"((8, 6, 1, 1, 1, 1), (6, 2, 2, 2, 2, 2, 1, 1), (3, 3, 3, 3, 2, 2, 1, 1))","(11, 11, 8, 8, 6, 6)",1,0,1,50,disk,"(2, 1, 0, 15, '(7, 7, 5)', (11, 11, 8, 8, 6, 6), ((8, 6, 1, 1, 1, 1), (6, 2, 2, 2, 2, 2, 1, 1), (3, 3, 3, 3, 2, 2, 1, 1)))"
T_0101,E000000102,proto,4,2,1,"[[-1,2],[0,-2],[0,-1],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[0,-3],[0,2]]","[[[0,-4]],[[0,3]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]]]",8,0,4,8,"(-5, 0)",rail,rail,three-axis,8a10d6987536d85765ae7106aaae999ebe25dde7,1,1,8,4,"{""1"":2,""3"":2}",2,0,4,9,0.0,"-1.11e-16,0,0,1.665e-16,3,3,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 8, 2, 0, 2, 1)",c39a4743c0e9c9440d7a443dac7cc6232d701732,1,18,4,"{""A"":8,""M"":2,""O"":8}",1,12,0.08333333333333333,18,2,52,34,"(10, 7, 6)",10,"((8, 2, 2, 2, 2, 1, 1), (6, 6, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1))","(11, 11, 8, 8, 7, 7)",1,0,1,52,disk,"(2, 1, 0, 34, '(10, 7, 6)', (11, 11, 8, 8, 7, 7), ((8, 2, 2, 2, 2, 1, 1), (6, 6, 1, 1, 1, 1, 1, 1), (3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1)))"
T_0103,E000000104,proto,4,2,0,"[[-1,2],[0,0],[0,1],[3,1],[3,2]]",[],"[[0,2],[2,1]]","[[[0,-3],[0,-2],[0,-1]],[[0,3],[0,4],[0,5]],[[1,1],[4,1],[5,1]],[[1,2],[2,2],[4,2]]]",5,0,4,12,"(-2, 1)",bridge,bridge_fork,three-axis,377c6e71e79c886a99223e10d3683fdde160de62,1,1,12,4,"{""3"":4}",0,0,4,81,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,1.11e-16,3,3,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(4, 2, 4, 12, 0, 0, 4, 1)",18c82b603c83230a256ad8443fdf83721e6be7dc,1,19,4,"{""A"":5,""M"":2,""O"":12}",1,12,0.08333333333333333,19,2,52,33,"(9, 8, 6)",9,"((9, 2, 2, 2, 2, 1, 1), (6, 6, 1, 1, 1, 1, 1, 1, 1), (3, 3, 3, 2, 2, 2, 1, 1, 1, 1))","(12, 12, 9, 9, 7, 7)",1,0,1,56,disk,"(2, 1, 0, 33, '(9, 8, 6)', (12, 12, 9, 9, 7, 7), ((9, 2, 2, 2, 2, 1, 1), (6, 6, 1, 1, 1, 1, 1, 1, 1), (3, 3, 3, 2, 2, 2, 1, 1, 1, 1)))"
